用户,id,点赞,时间,内容,label2
伊禾一,5092968835,3,2020/8/20 13:21,李哥，我今年刚毕业，三本院校，学的专业还行财务管理，考了一个特岗，以前一直只想考公，最近发现自己想考研，希望未来万事顺意        ,0
依心茹故,2449858233,5,2020/3/16 8:47,李医生，我的同行，在艰难困苦学学医生涯中我们都挺过了，武汉大学一直是我理想大学，可惜成不了你的师姐，因为我们都是学医之人坦坦荡荡，从不讲假话，一路上许会得罪不愿听真话的小人，相信只要勇士才会直面真正鲜血淋漓的人世！        ,0
依心茹故,2449858233,0,2020/3/16 8:46,早，李医生。        ,0
壹个World,6623929682,5,2020/8/15 10:12,李先生，下周五我就要考科目一了，再过几天录取通知书就下来了，希望一切都好，科一顺利，录取通知书是我想要的学校和专业，你也要好啊！        ,1
壹陸零玖零玖,5764777524,9,2020/9/1 23:57,李医生 今天是9.1 很多军人都退伍了 我的他留下了 还需在等三年 从大学军恋到异地军恋这是第四年了 等他是我这辈子最坚持的一件事了 我也知道他留下除了梦想 更多是为给我更好的生活 我也开始准备往他家那边考编了 希望未来一切安好 晚安        ,0
已卿执,2653205044,0,2020/4/4 11:45,师兄，致敬        ,0
已注销勿打扰,2644724710,7,7月23日 10:12,李医生，河南的情况真的很糟糕，看到他们受灾真的很难过很心痛，希望一切快点恢复正常，我们也会尽自己所能帮助他们，希望您保佑我们的同胞都好好的，我们只要拧成一股绳就没有什么事情可以打败我们！！        ,1
已注销勿打扰,2644724710,0,6月21日 19:27,李医生，被心动的男生拒绝了一次，还是放不下，我该继续嘛？        ,1
已注销勿打扰,2644724710,5,6月9日 14:52,李医生，还记得我之前给你说的，我偷偷喜欢的一个男生吗？他回绝了我，虽然应该拿得起放得下，但还是很难过        ,1
已注销勿打扰,2644724710,4,5月31日 23:22,李医生，您还好吗？最近对一个男孩子很感兴趣，很想去认识一下，但堂而皇之的去要人家联系方式，好奇怪啊，我也不好意思，但又按耐不住心里的小鹿，[泪]我真不知道怎么办了，只希望能够有更多的机会遇到他叭        ,1
已注销勿打扰,2644724710,5,5月25日 00:21,李医生，我最近的心情真的是跌到了谷底，太多糟糕的新闻，很多人离开了我们，我真的觉得好难过好难过。我也好想袁爷爷，不知道他在另外一个世界过的好不好，我们都很挂念他        ,1
已注销勿打扰,2644724710,9,5月24日 17:15,李医生，好久没来看您，还好吗？最近我们痛失两名院士，好难过，没有能分享的人，只能偷偷躲在被子里无声哭泣。特别是袁爷爷，感觉对他有特殊的感情。虽从未见过袁爷爷，但他却像我的亲人一样。他很伟大，我记住了他对于年轻人的期许，虽然我做不到像他一样胸怀人民，拥有大爱，但我会努力做一粒好种子        ,1
已注销勿打扰,2644724710,3,2月26日 18:44,李医生，元宵节快乐，记得吃汤圆。我们快开学了，真不想离开家啊，不知道什么时候才能在一个城市安定下来，来来回回的真的觉得好累        ,1
已注销勿打扰,2644724710,0,2月12日 00:07,李医生，新年快乐！去年一年大家都不容易，新一年到了，希望一切都可以好起来        ,1
已注销勿打扰,2644724710,0,2月7日 00:18,朋友的定义到底是怎样的呢？我很迷惑        ,1
已注销勿打扰,2644724710,0,2月7日 00:17,李医生，您还好嘛？很想念我的一位家人，不知道她在另外一个世界过的好不好        ,1
已注销勿打扰,2644724710,0,1月31日 21:22,李医生，好几天没来看你了。你说人为什么会一直喜欢上不该不喜欢的人呢？挺可笑的对吧？好想自己可以无欲无求，这样是不是就不会这么累了呢？        ,1
已注销勿打扰,2644724710,4,1月1日 23:59,李医生，新年快乐啊！        ,1
已注销勿打扰,2644724710,0,2020/12/29 18:43,又下雨了，李医生        ,1
已注销勿打扰,2644724710,7,2020/12/27 8:45,李医生，昨天我中奖啦，我这个中奖绝缘体竟然可以中奖，觉得很开心。明天好像会降温，您多穿点哦[奥特曼]        ,1
已注销勿打扰,2644724710,1,2020/12/19 10:44,李医生，到期末了，天天被论文搞的头秃。这一年过的好快啊，又要长大一岁了，希望生活可以对我温柔一些些。        ,1
已注销勿打扰,2644724710,0,2020/11/26 13:21,李医生，你说怎么办呢？        ,1
已注销勿打扰,2644724710,4,2020/11/13 19:14,最近看到一首很温暖的小诗，我写给你看吖！如果你不能成为一棵大树，那就当一丛小灌木，如果你不能成为一丛小灌木，那就当一片小草地，如果你不能是一只香樟，那就当尾小鲈鱼，但要当湖里最活泼的小鲈鱼，我们不能全是船长，必须有人也是水手，这里有许多事情让我们去做。。。        ,1
已注销勿打扰,2644724710,2,2020/11/13 19:08,李医生，要降温了，记得多穿一点呀！最近还算开心，就是疫情不容乐观，希望疫苗快点出来吧！        ,1
已注销勿打扰,2644724710,3,2020/6/18 23:45,李医生，最近下雨有点冷。其实活着真的很辛苦，有很多事情，特别是没有人理解你的时候更辛苦        ,1
亦春雨,2022939993,2,2020/12/31 0:12,新年快乐啊李医生 今年发生了好多好多事情 时间在向前 不原谅的记在心底 想说的还是要说给你听 大家把你的微博当树洞啦 那我也要许一个心愿： 我希望我爱的人能学业顺利 健康平安 家人幸福平安 多为自己着想&nbsp;&nbsp;希望我能好好生活 求得学业&nbsp;&nbsp;也希望你一切都好 家人健康 孩子快乐成长&nbsp;&nbsp;&nbsp;新年快乐 顺利平安        ,1
异想天开的橘猫,6366959886,0,1月31日 19:43,2020年的今天你在病床上发微博，2021年的今天你早已不在了……怀念 [心]&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;哎，胖子同学，今天我们的世界依旧乱糟糟 ……        ,0
异想天开的橘猫,6366959886,0,1月31日 19:42,2020年的今天你在病床上发微博，2021年的今天你早已不在了……怀念 [心]&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;哎，胖子同学，今天我们的世界依旧乱糟糟 ……        ,0
异想天开的橘猫,6366959886,1,1月31日 19:41,2020年的今天你在病床上发微博，2021年的今天你早已不在了……怀念 [心]&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;哎，胖子同学，今天我们的世界依旧乱糟糟 ……        ,0
异想天开的橘猫,6366959886,0,1月31日 19:40,2020年的今天你在病床上发微博，2021年的今天你早已不在了……怀念 [心]&nbsp;&nbsp;&nbsp;&nbsp;哎，胖子同学，今天我们的世界依旧乱糟糟 ……        ,0
易z熊,5887501788,1,2020/9/8 17:29,致敬英雄！！！        ,1
易z熊,5887501788,10,2020/6/30 23:55,李医生，祝我高考辉煌吧！        ,1
樱言甜心Amelia,5810144989,0,6月7日 22:33,李医生，您还好吗        ,1
樱言甜心Amelia,5810144989,1,1月1日 22:49,李医生，我是个有轻度抑郁症的高二学生，我一直在努力活下去[羞嗒嗒]，一年了，新年快乐        ,1
瀛洲枫92543,5489752162,6,2020/3/15 10:01,最好的眼科医生[赞]武汉中心医院不缺有水平，有担当的，缺的是内行而且负责、对同事有爱心的领导！        ,1
影胖胖胖,6054909603,3,2020/4/4 0:35,[心]大可爱，我又来看你啦。原谅我在你走后，才学会爱你。[悲伤][悲伤]        ,0
永远的米兰13号,2785084160,8,2020/9/14 4:27,近期看看各路大V的发言，觉得没有救了，看看你的评论区，又看到了希望...最起码它是真实的，李医生，鲁迅说得对:学医救不了中国[蜡烛]        ,0
永远的米兰13号,2785084160,6,2020/4/4 15:34,文亮，请在上天好好保护同胞，我们也会时常为您祈祷，希望来世我们能做朋友，那种相互间讲真话的朋友...        ,0
用户2540561615,2540561615,3,2020/5/6 0:48,今天毕业班开学了。李医生，孩子们都很好        ,0
用户2540561615,2540561615,1,2020/3/13 20:04,我来这里说说话，李医生，要保佑你爱的人平安健康呀。。        ,0
用户z8ew53m0tp,5128663031,4,2020/4/11 18:10,学会善良，学会开心        ,0
用户病毒,6169047544,4,2020/4/2 18:50,他把这事情给他同学说。让他同学注意。他同学竟然散发出去。还告密        ,0
悠悠鹿茗无野苹,5189579080,1,2020/8/16 15:44,今天下雨了，感觉自己老了，膝盖被风吹得好冷啊        ,1
悠悠鹿茗无野苹,5189579080,0,2020/8/15 23:11,李医生，我在看生理学，真的好难        ,1
悠悠鹿茗无野苹,5189579080,0,2020/8/15 9:43,今天又下雨了，还有7天就考试了，紧张        ,1
悠悠鹿茗无野苹,5189579080,1,2020/8/13 20:48,李医生，我马上要考试了        ,1
邮酷客,1403465423,5,2020/5/15 19:50,我不是来打卡的。读《他的评论区》文章就想来看看，愿一切安好        ,0
犹记由纪,6137972768,0,5月1日 12:59,李医生祝我高考顺利呀        ,1
于弘斌,6569474255,6,2020/8/17 13:54,李医生，我在读高中每天很累很迷茫，希望2022年高考可以成功吧，一切都会好起来的        ,1
于弘斌,6569474255,1,2020/2/7 2:10,李医生一定要加油啊，一定要挺过来啊        ,1
鱼丸籽儿,2016872914,1,2020/11/17 23:59,身边的都在怕你进步，怕你会摆脱了他们的束缚和枷锁。。。。。。愿各位皆可展开双臂，自由翱翔。        ,0
鱼丸籽儿,2016872914,0,2020/11/17 23:55,人的一生真的很难，难得让人窒息。我生活在一个4线城市，名校毕业后选择回家，但是那种光环给予不了你任何东西，更准确的说会成为你的枷锁。努力工作，创造价值更成为一些阻挡你前进人对你的束缚。调转工作4个月，层层关卡为你设置，因为关系和人没在一起，所以晋级更是夜谈，种种的一切都让我觉得好累        ,0
瑜音渺渺,5264561799,2,2020/11/11 16:47,李医生，今天形策课老师给我们放了战疫的记录片，回想起那段时间的消息真的好想哭啊[泪]来看看你        ,1
与Ming的万分可爱,6153292693,0,2020/12/30 22:41,毕业论文好难搞555555        ,1
与你一起闪闪发光,7184678672,6,2020/4/1 20:51,在写你的作文，好好夸夸你！        ,1
宇茜Ray,2638373591,2,2020/10/21 13:44,医生您好，我的毕业设计是MG动漫设计，我想把您的故事用动画的形式做出来，望冬安，以及祝您的家人身体健康，我会努力加油的[可爱]        ,1
玉米烙好次,5978927727,5,1月7日 12:12,李医生，我们学校刚刚通知统计接种疫苗的人数了[泪]        ,0
芋头爱好者,6853176205,2,2020/6/29 0:06,李医生，晚安。最近在写论文，万事开头难，一切都会顺利的吧。        ,1
预言士,1222630273,1,1月31日 19:46,通过医学论证的事竟被警察训诫，荒唐荒诞        ,0
欲行愈远,3947893508,25,2020/6/8 22:41,今天有些不开心，和几个后浪聊到了你。他们认为你没有走正规程序上报，而是擅自私发所以不太值得同情，我没怎么和他们争辩，因为我觉得赢了他们但是我辩不了更多的后浪。我不知道这是不是代表普通后浪们的观点，但是真的让我感受到洗脑教育的可怕。        ,0
欲行愈远,3947893508,22,2020/6/8 10:28,告诉你个消息，老李，某国出了一本三四万字的抗疫白皮书，里面对你丝毫未提。你在米国人家用条路来纪念你，“被抗议”。你在某国连本书都出现不了。最可笑的是还有人对那条路喊打喊杀。像极了你这条微博上那些点赞评论的人        ,0
欲行愈远,3947893508,9,2020/6/4 23:47,老李，你糙吗？有个踢球的今天好爷们        ,0
欲行愈远,3947893508,7,2020/5/31 14:48,你离开的当夜生命被强制延长到半夜三点，现在你太太也要自愿抗议。什么时候能放过你们一家呢？？？        ,0
欲行愈远,3947893508,9,2020/5/30 10:03,老李啊，最近一个小渔村翻天覆地的。你知道你不在的这百十天这个世界发生了多少惊天动地的变化吗？我这几天才知道我们有一半的人月收入1000😃，我是不是要多看几集新闻联播压压惊？希望说话的那个人安好        ,0
欲行愈远,3947893508,13,2020/5/21 9:12,你资道吗老李，伟大的母亲给受影响的郭嘉提供20亿美元的帮助。你的同胞们每天排队核酸检查，自费哦。有个小组巡视了作协，估计以后人人都是郭沫若，没人写日记了，这就是你当初想要拯救的世界        ,0
欲行愈远,3947893508,14,2020/5/20 19:51,十几天没来看你，你涨了一千的评论，真棒。我vx又被封了，都不记得是第几次了，也没说啥，这样的qy也不知道啥时候能倒闭。马上开会了，估计给你的留言被带走的更快了，老李，520和你老婆问声快乐吧！        ,0
欲行愈远,3947893508,11,2020/5/8 21:48,天天看有人给你留言，你的评论天天保持14.5万，真平稳啊，和你的心跳一样，老李[doge]        ,0
欲行愈远,3947893508,15,2020/5/2 1:00,最近又有很多老师教授被举报攻击，一个郭嘉，不能让老百姓安居乐业，天天让老百姓感恩，关心政治，煽动名族情绪，搞对立。你说怎么办，老李？        ,0
欲行愈远,3947893508,19,2020/4/29 9:44,老李，你知道吗？以前他们只代表你我，无非张口14亿。现在更牛逼了，张嘴就代表全人类。估计马上就有一首《没有你不能活》这样脍炙人口的歌曲出现了。        ,0
欲行愈远,3947893508,2,2020/4/29 0:22,老李，我感觉自己遇上了中年危机，怎么办？        ,0
欲行愈远,3947893508,11,2020/4/27 23:00,李医生，你知道吗？湖北大学一个博导站出来发声，又被群殴了。感觉他们现在就受限于没人说可以武斗，有人说他们马上一拥而上。有时候想想你的哨不是吹给笼子的，是吹给世界人民的，所以人家用童话和法律纪念你，我们用训诫书纪念你        ,0
欲行愈远,3947893508,11,2020/4/25 0:02,要和你说晚安了，这几天忙没时间来看你，最近发生的破事和你在的时候一样都是让人惊呆下巴，刷新三观。有个钱庄疯狂收割了一波韭菜，韭菜们紫了。一个姐姐小镇枪林弹雨，不见战狼粉红。他们都集中在围殴🔲🔲，还要给她立雕像。为什么这片土地总是发生这么多奇葩的事呢？李医生？你学医救不了他们        ,0
欲行愈远,3947893508,22,2020/4/21 22:40,李医生，告诉你件事，最近一个和你一样正直得医生说了真话，结果被抨击，取消医生资格，然后扣了一个和50年前一样的帽子。你这样安安静静挺好，因为他们没办法再羞辱你了        ,0
欲行愈远,3947893508,42,2020/4/20 10:27,李医生，告诉你个无关痛痒的消息，你被追授了五四青年奖项，他们愿意给你各种荣誉，但是就不愿意给你个说法        ,0
元気鲷鱼烧,5896161511,1,1月6日 00:25,李医生&nbsp;&nbsp;我的论文写不完了        ,1
袁1106,5940047721,0,2020/4/9 20:49,广东今天宣布开学时间了(´;︵;`)        ,0
原来是婧哥呀,5963696680,0,2020/9/8 16:01,老师我们胜利了        ,0
媛崇拜玺,5914250708,1,4月6日 09:52,李医生，早 我还是很意难平啊，如果他和我真的考上一个学校的话，我就赌一把。如果不是的话，那就放下        ,1
约我以礼呀,2144070092,7,7月11日 23:42,李医生，好像成年人的生活一直都很难，四年警校，现在终于要毕业了，也感觉压力和迷茫扑面而来，不管怎么样，就像我的个性签名一样，不要害怕遥远的未来，加油吧，生活就是不断的克服困难，不断的向前        ,0
月饼神教教皇,1115527307,5,2020/8/21 12:04,人这一生要死去三次；第一次，你的心跳停止呼吸消失，在生物学上被宣告了死亡。第二次，当你下葬，人们穿着黑衣出席葬礼宣告你的死亡，你在这个社会上便不复存在。而第三次，则是这个世界上最后一个记得你的人把你忘记。到了那个时候，你才是真正的死去。整个宇宙，都将不再和你有关。” ​​​        ,0
月光下的萤火虫_,5519533287,1,6月18日 07:56,希望这个夏天学业能有所成 希望男朋友的低谷期快点度过 希望他能一直爱我[悲傷]        ,1
月神的竖琴,1678092064,1,2020/12/30 19:58,李医生，你大学那张皂片蛮帅的诶        ,0
云不语晴,6055643148,14,1月6日 21:50,学校的通告栏前些天挂了很多口哨 眼泪忽然就掉下来了        ,0
云不语晴,6055643148,0,2020/9/8 16:58,[心][心]        ,0
云竹悠悠,3440718490,3,8月3日 18:47,他前天被我发现去约会别人，当时我说那要分手吗，他说是，他各种埋怨我，我们吵架后，我说分吧也说了很多过分的话，这几天我很难过，实在忍不住，刚才打电话还有机会吗，结果他说我骂的话他接受不了，不可能复合，天哪如果呢天我没有发现他出轨的事呢，今天我太卑微了，被羞辱，那个傲娇的我呢，好丢人        ,0
云竹悠悠,3440718490,1,6月13日 21:54,又来啦看看你就觉得踏实了，李医生好！        ,0
云竹悠悠,3440718490,2,6月4日 18:50,孩子7号高考了好紧张！        ,0
云竹悠悠,3440718490,4,5月25日 09:20,来看你了，这几天过的不容易，不过我会很坚强，我们加油！        ,0
云竹悠悠,3440718490,2,4月2日 20:43,你好吗，又来看看你，我这里下雨了又冷，你也记得多穿衣服降温了。过几天在来和你聊天。        ,0
云竹悠悠,3440718490,1,2020/12/26 21:51,李医生一年又结束了！        ,0
云竹悠悠,3440718490,2,2020/9/8 20:51,今天来看看你，说说心里话吧，女儿高考没考好，今天开始复读了，但愿明年能考个理想的学校[太开心]        ,0
芸芸哦哦哦,1781245731,0,2020/6/12 9:51,滞留海外华人还不能回国，好艰难啊🙏🙏        ,0
芸芸哦哦哦,1781245731,0,2020/6/12 9:49,恭喜🙏🙏        ,0
芸芸哦哦哦,1781245731,1,2020/5/7 19:03,🙏        ,0
芸芸哦哦哦,1781245731,4,2020/5/3 4:28,暑假了，留学生还是回不来，不知道怎么办🙏        ,0
芸芸哦哦哦,1781245731,1,2020/4/29 4:17,🙏        ,0
芸芸哦哦哦,1781245731,0,2020/4/26 1:18,🙏        ,0
芸芸哦哦哦,1781245731,7,2020/4/22 21:41,🙏《财富》发布25名抗疫领袖，李文亮排第一，马云、王传福上榜        ,0
芸芸哦哦哦,1781245731,2,2020/4/20 22:32,🙏现在为了保住抗疫成果，滞留海外的全世界的中国公民都不让回国，不知道什么时间解封        ,0
芸芸哦哦哦,1781245731,0,2020/4/19 12:39,🙏不能回家的心痛        ,0
芸芸哦哦哦,1781245731,3,2020/4/17 5:22,🙏        ,0
芸芸哦哦哦,1781245731,0,2020/4/14 8:30,🙏        ,0
芸芸哦哦哦,1781245731,1,2020/4/12 1:54,🙏        ,0
芸芸哦哦哦,1781245731,2,2020/4/5 23:02,安息吧！现实依然寒心        ,0
再也不是谁的小宝贝了,6330027087,0,2020/11/25 12:11,李医生，距离考研还有31天，昨天晚上男朋友又跟我分手了，上一次分得莫名其妙，这次才和好一个多月，吵了个架是不是也算个理由。真的是想怪他却又舍不得，狠不下心那么对他，我是不是很没出息[悲伤]        ,1
在B站跟着午饭饭学调色,1364704083,1,2020/12/30 15:05,同学，新年好。一年过去了，感谢你让更多人看到了不公，也让更多人认识了良知。        ,0
在B站学习,5982014674,0,2020/8/13 21:56,上网课，都把我的耐心都磨没了。        ,1
在我的十六岁,6479018603,5,6月3日 12:45,我今天也跟您一样啦。为正义发生 被学校制裁 他们问我错了吗 他们说我在造谣 不实言论 我做沉默的羔羊。        ,1
暂时是彭于晏的小黄,5231191357,6,1月8日 00:41,李医生 一年了 我大一了 我放寒假了 回家了 好冷啊 想你了        ,1
早見雪生,6039028433,0,6月17日 23:10,老李啊，我不知道自己能做什么，一步错，步步错啊...        ,1
早見雪生,6039028433,4,3月8日 10:26,李医生啊，我要去上海玩了。想从那里顺路去安徽看看，油菜花要开了，不知道现在人多不多。淡季的机票很便宜，但我抽不出合适的时间来啊。        ,1
早見雪生,6039028433,11,1月21日 12:37,同事说没事要回来看看你 你的微博像一座庙        ,1
早見雪生,6039028433,15,2020/9/2 23:35,我羡中元夜气清，人间荒唐胜幽冥。        ,1
早見雪生,6039028433,28,2020/6/20 7:49,希望有一天中国人能自由的用汉语说话。        ,1
早見雪生,6039028433,8,2020/5/21 11:53,覆舟水是苍生泪，不到横流君不知。        ,1
早見雪生,6039028433,12,2020/5/20 16:53,海外留学生想回国买不到机票，结果一帮德国高管包机来中国还不用隔离。这就是人人平等的国家吗？好累啊。        ,1
早夭玫瑰,5224907247,1,2020/12/31 14:06,就要新年快乐了老师 [给你小心心]        ,0
炸鱼饿了么,5575498467,0,2020/8/14 0:13,李老师，明年这时候我就该大四了，该准备秋招了。感觉有点迷茫怎么办？        ,1
崭新君,5261552347,3,2020/4/28 7:49,是不是一抬头就可以看到你        ,0
崭新君,5261552347,4,2020/4/26 6:16,2月6日离我们越来越远，我们与你相聚的日子越来越近。        ,0
崭新君,5261552347,4,2020/4/4 21:40,你守护了我们，却没守护好自己。        ,0
崭新君,5261552347,7,2020/4/3 22:25,我们不要烈士，我们要你。        ,0
崭新君,5261552347,1,2020/4/2 18:28,说好的呈阴性，说好的早日出院…说话不算数。        ,0
崭新君,5261552347,4,2020/3/26 22:37,你猜中了前头，可是我们却猜不着这结局…        ,0
崭新君,5261552347,14,2020/3/25 22:26,最可恨的，是害你的那些人的态度。擦，果然学医救不了某些国人。        ,0
崭新君,5261552347,0,2020/3/25 15:24,是您在保佑我们吧        ,0
崭新君,5261552347,4,2020/3/25 0:03,他们害死了想要救人的人        ,0
崭新君,5261552347,18,2020/3/24 23:24,说好的“早发现早报告早隔离早治疗”，你发现了啊！！你也报告了啊！！为什么他们不相信你…我恨他们！！        ,0
崭新君,5261552347,4,2020/3/24 22:56,好想去看看你…不管是哪儿        ,0
崭新君,5261552347,0,2020/3/22 19:11,但愿他们这样做是问心无愧的。        ,0
崭新君,5261552347,3,2020/3/22 7:53,你是不是…真的不再回来了？        ,0
崭新君,5261552347,13,2020/3/20 21:28,有的人枉死，有的人枉生。        ,0
湛饼饼,7429309088,1,2020/4/19 20:33,李同学，来看看你，希望你在另一个世界一切安好        ,0
张小雄OoO,2116829201,4,2020/9/9 20:09,今天钟老已经回学校了，疫情被你们战胜了        ,0
张张张_yes,7411426830,4,2020/10/4 15:33,李文亮医生 我们要开学啦。高三冲冲冲，我们国家现在很好很好啦，你不要担心，另外一个世界快快乐乐的∽        ,1
长岛没有冰茶吗,5060578586,4,2020/11/1 19:19,李医生 十一月了 离考研还有一个多月 我一定要考上研[心][心]        ,1
长恨_东水,2773004731,0,4月25日 19:52,大哥哥你好鸭，来看看你[doge]        ,0
长恨_东水,2773004731,2,1月22日 08:18,抱抱[抱抱]        ,0
长恨_东水,2773004731,0,2020/12/26 14:16,我也被单位黑了        ,0
长恨_东水,2773004731,4,2020/6/13 20:49,🙏🙏🙏        ,0
长恨_东水,2773004731,2,2020/5/31 1:16,我要考研了，原因有很多。        ,0
长恨_东水,2773004731,3,2020/4/16 2:45,哥哥我给你的留言好像又被删了[悲伤]        ,0
长恨_东水,2773004731,7,2020/4/4 10:06,那些都是形式主义，哥哥真正牺牲掉的，并没有得到回报和补偿，以及人们的反思，我会记住的。        ,0
长恨_东水,2773004731,0,2020/3/12 5:25,抱抱[爱你][抱抱][抱抱]        ,0
长恨_东水,2773004731,2,2020/3/4 11:47,这个世界对我们有太大的恶意了。        ,0
长恨_东水,2773004731,2,2020/2/29 3:38,你在天堂还好吗？[爱你]        ,0
赵mmmmmmm,3926296986,1,2020/7/26 20:25,今天去考试了上午事业编下午教师编。李医生在另一个世界也要好好的啊        ,0
真的好饿好饿哇,7226811824,1,2020/12/30 16:50,李医生，快2021年啦，新年快乐[心]，我也是一名医学生，希望可以做一名合格的医生，祝我明年可以上岸吧[心][心][心]        ,1
征小默,1900225502,2,2020/4/4 16:08,同年同地参加高考，虽然不认识你，但却感恩这世间幸好曾经有你，这样大好的青春年华，你的无畏感动了每个同龄人的内心，愿我们能秉承你的信念，继续前行。也希望李医生的家人一切都好好的！        ,1
知春去,7305589513,14,2020/5/30 13:40,最近看的环球人物还有写的高考模拟题里都有你。不想让你被过度消费，只会让心里更难过，你要开心诶，天越来越热了你热了要记得开空调哇吃冰镇西瓜🍉        ,1
知春去,7305589513,0,2020/3/17 23:32,其他的英雄们都撑住了呀他们都要回家啦。大哥哥我们不会忘记你的[心]嘻嘻嘻早些睡啦你在那边好好吃饭哈咱一块等着庆余年2        ,1
知春去,7305589513,0,2020/2/10 13:46,你要好好的哦，你的家人会被保护好的...        ,1
植草大王,1744543234,0,2020/12/30 11:04,文亮师兄保重        ,0
指间阳光ZYL,6000236738,2,2月6日 17:08,李医生，我今年高考，希望我能考上理想的大学。        ,1
中医入门生,2290301007,6,1月30日 02:57,您走快一年了，这一年中国疫情控制的很好，比世界任何国家都好！您真是伟大的英雄，作为医学生我向你致敬！希望您在那边一切都好！希望您的家人一生平安幸福！        ,1
终战之吻,1751078893,4,7月26日 16:40,灾难又来了        ,0
终战之吻,1751078893,3,7月20日 22:33,来了，现在处处下雨，条条大路在一场大雨后变成条条大河，这是我们的人间，人间苦难的生活！        ,0
终战之吻,1751078893,0,7月10日 23:05,又又来了        ,0
终战之吻,1751078893,3,7月9日 23:02,又来了        ,0
终战之吻,1751078893,2,7月3日 07:25,来了        ,0
终战之吻,1751078893,1,5月30日 20:16,陪你躺平        ,0
终战之吻,1751078893,4,5月14日 08:04,君不见，青海头，古来白骨无人收。新鬼烦冤旧鬼哭 ，天阴雨湿声声愁！        ,0
终战之吻,1751078893,1,5月12日 22:08,地动山摇，韭菜无感        ,0
终战之吻,1751078893,2,5月11日 22:08,天天有阴间新闻💊        ,0
终战之吻,1751078893,7,5月8日 12:57,我们点亮光明，我们驱逐黑暗        ,0
终战之吻,1751078893,11,5月4日 09:26,被红色污染的空气        ,0
终战之吻,1751078893,4,4月23日 10:19,世界读书日，每个人都是一本书        ,0
终战之吻,1751078893,0,4月20日 10:57,午安        ,0
终战之吻,1751078893,0,4月13日 22:50,还会好吗        ,0
终战之吻,1751078893,1,4月5日 22:21,万物清明，唯有珍重！        ,0
终战之吻,1751078893,0,3月26日 22:13,沙尘暴来了        ,0
终战之吻,1751078893,3,3月19日 22:14,生命本身不过是一件生物学的事实，有什么意义可说？        ,0
终战之吻,1751078893,5,3月17日 21:53,想起他们的体内&nbsp;&nbsp;或许还存留着半支假疫苗&nbsp;&nbsp;双腿就发软了&nbsp;&nbsp;那些少年里藏着我的孩子“”        ,0
终战之吻,1751078893,1,3月13日 21:04,，        ,0
终战之吻,1751078893,0,3月3日 23:39,世事无常，纷乱嘈杂        ,0
终战之吻,1751078893,1,2月25日 20:01,祝您晚安！        ,0
终战之吻,1751078893,1,2月24日 23:25,晚安        ,0
终战之吻,1751078893,2,2月20日 22:47,一切都是假的        ,0
终战之吻,1751078893,2,2月14日 14:13,下雪        ,0
终战之吻,1751078893,8,2月6日 22:17,“”我是一个“无神论者”，我不会问，李医生，你在天堂还好么？ 我关心、想知道，李医生的家人们的近况如何。 他的爸爸妈妈，身体还好么？ 他的妻子，还有两个儿子，一个现在已经6岁了，另外一个是2020年6月12日出生的，快8个月了，现在怎么样了？“”        ,0
终战之吻,1751078893,1,2月1日 09:30,千百万次的训诫不如一次正确的执法        ,0
终战之吻,1751078893,6,1月30日 21:04,您活在生者的心里，就是不死！        ,0
终战之吻,1751078893,0,1月28日 11:28,午安！        ,0
终战之吻,1751078893,3,1月20日 17:02,再渺小的人也值得为一段真实的历史背书        ,0
终战之吻,1751078893,2,1月18日 22:57,我们在苦难中强忍悲伤， 我们在黑暗中藏着梦想        ,0
终战之吻,1751078893,3,1月18日 10:23,人生本无意外，唯有死亡最真实        ,0
终战之吻,1751078893,12,1月17日 12:17,他们的生活框金又包银，我们的生命是何等的不值钱        ,0
终战之吻,1751078893,6,1月13日 12:20,秦人不暇自哀， 而后人哀之； 后人哀之而不鉴之， 亦使后人而复哀后人也。        ,0
终战之吻,1751078893,2,1月11日 11:37,谁在自由之中寻求自由之外的东西，谁就只配受奴役        ,0
终战之吻,1751078893,5,1月10日 21:23,倘若我呼喊，在魔鬼中间，有谁听得见？        ,0
终战之吻,1751078893,2,1月8日 22:46,黄鼠狼下耗子， 一窝不如一窝！        ,0
终战之吻,1751078893,10,1月7日 05:58,&quot;只要有一双真诚的眼睛陪我哭泣，就值得我为生命受苦。&quot;        ,0
终战之吻,1751078893,6,1月6日 17:21,麻木不仁的日子，記錄，即是抵抗。        ,0
终战之吻,1751078893,3,1月5日 08:24,所有聽說你名字的人 都知道你已遠去，白雪皑皑，江水蓝蓝，没有人知道你何时归来！        ,0
终战之吻,1751078893,6,1月3日 09:11,在喉管上切一個口，吹哨。 在死骨上挫一個口，吹哨。 在病房上挖一個窗，吹哨。        ,0
终战之吻,1751078893,0,2020/12/31 16:16,“你明白了吗？” 不明白！        ,0
