序号,用户,id,点赞,时间,内容,label2
1729,大海星辰任你游,6166713670,0,5月22日 22:53,老李，好久没上来看你了，最近很忙，每天事情都比较多，近期相亲认识了男孩，长得很清秀，特别乖巧，不过好像不大有感觉。你一切可都好        ,
1730,大海星辰任你游,6166713670,0,5月5日 15:09,老李，一周没来看你了。家人一直在催婚，想想也老大不小了，找个能让我心沉稳下来的人也好，安好。        ,
1731,大海星辰任你游,6166713670,0,4月29日 12:18,老李，过来看你了，今天一个上午都没怎么干活，祝你安好        ,
1732,大海星辰任你游,6166713670,0,4月27日 22:39,老李，晚上好。我发现现在好像真不适合从事当下的职业，有些事情不是努力就可以了，不行就是不行，有点不想努力和挣扎了        ,
1733,大海星辰任你游,6166713670,0,4月26日 19:39,老李， 最近一直在瞎忙，没有过来看你，一切都好忙？估计我是不适合搞比赛，啥都不行        ,
1734,大海星辰任你游,6166713670,0,4月21日 22:53,老李，今天又过来看你了。感觉自己来这个世界上是凑人数的，没男友，没钱，没时间，没动力        ,
1735,大海星辰任你游,6166713670,3,4月20日 18:15,老李，今日我又来打卡了，虽然与你素未蒙面，但是希望你在那边不会孤单。今日特别想跟你聊聊，其实也不知道跟谁聊了。毕业的这几年过得忙忙碌碌，患得患失，时常焦虑不安。现在想停下来思考生命和工作的意义了        ,
1736,大海星辰任你游,6166713670,2,4月19日 22:22,李医生，晚上好，今晚感觉情绪稳定多了，焦虑感下降，又有备考的动力了，希望能继续保持乐观和坚持，你在天上还好吗？        ,
1737,大海星辰任你游,6166713670,0,4月17日 16:41,周末好李医生，今天心情不是很愉快，到时慢慢在调整了，希望不久的将来可以收获阳光的自己，你还好吗？        ,
1738,大海星辰任你游,6166713670,0,4月15日 06:46,李医生，你辛苦守护的世界，我今天竟然想要抛弃它了，心里太难受了，感觉快撑不住了。        ,
1739,Deborah战神,6169470179,0,8月14日 22:13,前两天看评论数是170万，现在又变成100万+了，不过李医生你不在乎，那我也不多想了        ,
1740,Deborah战神,6169470179,4,7月27日 08:15,李医生，又看到各种状况，想起了鲁迅吃人血馒头的文章，他是怎么清醒的活着又勇敢面对的呢，虽然也有人对鲁迅先生颇有微词，我不了解，不敢妄加评论，但单凭这清醒的直面本身，就已经很令人敬佩了。昨晚又思考你说的那句话，是的，不该只有one kind 声音。        ,
1741,Deborah战神,6169470179,1,7月21日 20:59,很多事，想不清楚        ,
1742,Deborah战神,6169470179,1,7月10日 03:53,很累，无人等待        ,
1743,Deborah战神,6169470179,0,6月23日 09:02,李医生，你这里真是个奇迹。有你真好        ,
1744,lunaconme,6172686236,0,8月18日 20:52,李医生 又来看看您 马上要毕业啦找工作真的好难喔        ,
1745,lunaconme,6172686236,2,8月6日 21:38,李医生 来看看你💙        ,
1746,你是不男不女,6179745559,0,8月10日 23:04,希望越大，失望越多…我越来越理解这句话了        ,
1747,你是不男不女,6179745559,0,7月22日 17:37,我应不应该报一个注安去考呢？李医生，你告诉我，我想报，但我老公打死不同意，我也很纠结…        ,
1748,你是不男不女,6179745559,2,6月14日 18:21,你过得好吗？这个问题应该是特别好，祝幸福        ,
1749,你是不男不女,6179745559,0,6月14日 17:44,我的选择正确吗？当我在问你的时候我的内心也很忐忑，希望是正确的        ,
1750,你是不男不女,6179745559,0,6月14日 17:42,很郁闷……很无语……        ,
1751,你是不男不女,6179745559,1,6月14日 11:09,李医生，赘婿2要来了，但是你的庆余年2什么时候播出呢？今天是端午节最后一天你过得好吗？我也辞职了，专心在家陪娃，不知道我这次的选择对不对，好像没有对过一次，[笑cry]希望这次是正确的吧，安康        ,
1752,你是不男不女,6179745559,1,5月22日 17:19,李医生，刚看到一句话，觉得很对，我现在这个年龄经历了一些，总觉得那些熠熠生辉的人会陪着我们，可我却忘了，人总有一死，真的太难以置信了，心痛        ,
1753,你是不男不女,6179745559,0,5月22日 17:14,李医生，袁老走了，太突然了，我都不敢相信，为什么？难以置信…        ,
1754,你是不男不女,6179745559,0,5月15日 14:28,人生最幸福的7个瞬间是什么？ 大病初愈；久别重逢；失而复得；虚惊一场；不期而遇；如约而至；未来可期…… 看到未来可期突然让我觉得生活还是美好的        ,
1755,你是不男不女,6179745559,1,4月23日 16:35,也许我应该相信这次的选择，之后它会给我带来好运，对吧😄        ,
1756,你是不男不女,6179745559,0,4月23日 16:25,李医生，就我这脑子怕是斗不过那些玩心机的人，我怎么在这世上活呢？好累，这次的决定是正确的吗？好想自己开家店，认认真真的去做……能吗？        ,
1757,你是不男不女,6179745559,1,4月4日 22:18,今天清明节，时间过得太快了，今天看见你的二胎宝宝也出生了，没想到我的宝宝和你的宝宝整整差了一岁，嗯…突然不知道该说什么了。安息吧…        ,
1758,你是不男不女,6179745559,2,2月21日 00:45,李医生，好久没来了，你在那边还好吗？这段时间里心情很不好，很累。今天让我觉得我这个人真的很好欺负，我真觉得自己像个傻子一样被人欺负，背后指不定怎么骂我呢，当面一套背后一套，我被人哄的团团转，我做什么都做不好，我真不想活在这世界上了，人善就要被人欺吗？心善就被人利用，真傻透了……        ,
1759,格列格列,6181007420,2,8月11日 02:36,李医生，毕业以来换了无数份，每次遇到一点困难就像逃避，所以没有一份工作坚持很久。想躺平，又不甘心，觉得自己好没用。        ,
1760,阿水怀里的傻狗,6190632897,0,8月4日 11:54,李医生，希望我能考上南师[爱你]        ,
1761,jmyjane,6192846283,0,7月29日 21:34,我这里天下着雨，我在思考很多问题，希望未来一切可期，希望您在那边一切安好        ,
1762,jmyjane,6192846283,2,4月1日 00:17,李医生，我今天预答辩被导师狠狠地批评了，心里难受，不知道怎么说        ,
1763,uziiiii的小迷弟,6196467321,0,8月8日 19:26,李先生中国队今天奥运会成绩很好        ,
1764,文姬出名刀,6207957211,0,7月20日 23:28,晚安李医生        ,
1765,文姬出名刀,6207957211,3,7月20日 23:27,李医生，明天我正式开课了我马上就要为升学而奋斗了我不知道前方有什么困难我都不会害怕胆怯，我要一次一次的超越自己，考上自己心仪的山东青年政治学院。记得我上一次来是考驾照我已经成功啦。努力是一定有结果的加油。河南人民是坚强的加油。        ,
1766,文姬出名刀,6207957211,2,2月21日 22:17,叔叔好久没来了，新年愿望是家人们平平安安        ,
1767,李慕白1988,6211508860,1,8月1日 10:40,好啊，李老师        ,
1768,我是遥遥的蝴蝶刀,6217933207,2,7月26日 01:36,今天何同学毕业上热搜了，才发现您也关注了他，小何的毕业视频拍得超棒，您快和我们一起看呀！[泪][泪][泪]        ,
1769,我是遥遥的蝴蝶刀,6217933207,0,2月25日 02:14,李医生，我们这里下了好大的雪啊        ,
1770,CHANGANNN-,6273414042,0,8月7日 03:20,立秋了        ,
1771,CHANGANNN-,6273414042,0,8月3日 20:16,李医生 晚上好        ,
1772,CHANGANNN-,6273414042,0,8月3日 10:48,李医生 早安。        ,
1773,CHANGANNN-,6273414042,1,8月3日 04:01,我们永远记得您 一切都会好起来的。        ,
1774,CHANGANNN-,6273414042,1,8月3日 03:34,时间过得好快啊 最近大家都在看奥运会 中国队拿到了很多好成绩 疫情又起来了。        ,
1775,CHANGANNN-,6273414042,0,8月3日 03:30,晚安        ,
1776,Aglilac,6276870146,0,7月19日 10:59,李老师，我可以！        ,
1777,阔叶歇在高处,6282585344,0,今天 00:07,李医生，最近在备考。写阅读理解总是五个错四个，气得头疼，唉。你还好吗？        ,
1778,阔叶歇在高处,6282585344,0,3月11日 20:39,一个人的烦恼真得可以很细碎 但心情很稀碎[泪] 我想一个人去旅游 但奈何一直被困在学校 李老师你还好吗 好久没来看过啦[心]        ,
1779,独行侠哆嗦归来,6286468875,1,8月5日 13:27,李医生，今天奥运田径赛场成绩很不错，咱们一起看吧        ,
1780,独行侠哆嗦归来,6286468875,1,7月11日 19:37,李医生，今天入伏了，咱们吃饺子就酒吧        ,
1781,去未来等着吧,6301008659,1,7月22日 17:17,刚才听课老师又提起你了        ,
1782,大大大橘子_O,6303307194,0,8月11日 02:56,我的心态太不好了 [悲伤]可是做父母的怎么办呢        ,
1783,大大大橘子_O,6303307194,3,8月11日 02:54,李医生，失眠了，今天要去给宝宝登记幼儿园资料，希望能摇中🙏        ,
1784,大大大橘子_O,6303307194,1,8月10日 05:40,李医生，不知道我家宝宝能不能摇上幼儿园[悲伤]        ,
1785,大大大橘子_O,6303307194,0,8月9日 18:20,[悲伤]        ,
1786,大大大橘子_O,6303307194,0,8月2日 00:13,李医生，看了kfk预言真的好害怕啊，要多攒钱了，每年攒点黄金，曾经我以为能潇洒就潇洒，现在觉得时代不一样了，还是保平安吧        ,
1787,大大大橘子_O,6303307194,2,7月25日 23:17,李医生，两耳不闻窗外事，学会沉默和麻木才能平安下去 ……希望我能记住        ,
1788,大大大橘子_O,6303307194,0,7月21日 00:03,郑州暴雨，保佑老百姓平安🙏🙏🙏🙏🙏🙏        ,
1789,大大大橘子_O,6303307194,1,7月14日 15:41,不想学会计了，可是又不知道该做什么，九月份孩子上幼儿园，想学个驾照，再找工作，加油        ,
1790,大大大橘子_O,6303307194,0,7月6日 16:05,好久没来了        ,
1791,大大大橘子_O,6303307194,0,2月23日 00:24,我也不知道该说什么……就这样吧        ,
1792,大大大橘子_O,6303307194,0,2月14日 01:10,新年好        ,
1793,MoMo只扎紫薇,6305999070,4,8月18日 23:30,我感觉现在网上的人，好多不带脑不思考，听风就是风，唉，还有好多自以为是的人。        ,
1794,MoMo只扎紫薇,6305999070,0,8月18日 23:28,时间好快啊        ,
1795,MoMo只扎紫薇,6305999070,0,8月18日 23:28,看你点赞2020年，一想今年已经2021年了        ,
1796,MoMo只扎紫薇,6305999070,2,8月18日 23:27,如果你还活着多好呀        ,
1797,MoMo只扎紫薇,6305999070,0,8月18日 23:27,就想来看看你        ,
1798,寻找正义的音乐老师,6317187052,1,7月22日 22:08,小李哥，急性阑尾炎，学生马上要考级，压力大哦。        ,
1799,Dxxxx3906,6322435378,0,8月4日 10:22,在学英语，然后读到经济学人里写您的文章了，看了两句话，关掉了，读不下去。想您。        ,
1800,Dxxxx3906,6322435378,0,7月25日 00:27,想您，要来台风了，有些担心。        ,
1801,Dxxxx3906,6322435378,0,7月24日 00:14,想你啦，李医生，今天在看机智的医生生活。要来台风了，有点担心。晚安，大伙都记着你呢。        ,
1802,Dxxxx3906,6322435378,0,7月14日 23:38,今天依旧想您，李医生。平淡无奇的一天。        ,
1803,Dxxxx3906,6322435378,1,7月14日 00:15,想你啦，李医生。有许多说不出口的话，我跑来您这里说说。谢谢你肯听啊。一直想念您，都没忘记您呢。        ,
1804,Dxxxx3906,6322435378,1,7月12日 23:56,李医生，想您了。有很多难过的事，不知道和谁说，不好意思啊，每次都是心里憋屈了来你这里倒倒苦水。在那边还好吗，真希望我也能早点结束这失败的一生。        ,
1805,Dxxxx3906,6322435378,2,5月22日 23:55,李医生，今天袁隆平院士和吴孟超院士也离开我们了，你们碰上面了吗。怀念您，怀念在每一场战役里战斗的所有人。        ,
1806,Dxxxx3906,6322435378,1,4月18日 23:27,想你啦，李医生。还在读书，其实应该算得上是无忧无虑的日子，却仍然有着身处象牙塔的矫情焦虑，不知道年轻人的情绪是否值得摆上台面来说，挺累的，很迷茫。晚安，又是讨厌的周一了。        ,
1807,Dxxxx3906,6322435378,0,3月25日 22:48,想你啦，李医生，我要睡咯，最近打算考南大，一直挺想去的，说得好像我能去一样，希望吧，今天久违地运动了，愿你一切都好，我也是。        ,
1808,Dxxxx3906,6322435378,2,3月16日 22:16,李医生，想你啦，天气突然热起来了，今天终于下雨了，我躺在床上听棱镜的歌，好温柔啊，真好，也真累，晚安。下次再来看你，别太想我哦。        ,
1809,Dxxxx3906,6322435378,1,3月1日 09:13,李医生，三月了，今天去上学了，在下雨，还有点冷呢，心情不太好，来看看你，依旧想你。        ,
1810,Dxxxx3906,6322435378,1,2月27日 23:38,李医生，晚安，又想你了，来看看，咱们都要好好的，我去睡啦。        ,
1811,Dxxxx3906,6322435378,2,2月26日 17:38,李医生，元宵了，马上要开学了，不想去学校呢，内卷太严重了，我好笨，挺难过的，想您了，在那边要开心啊。        ,
1812,Dxxxx3906,6322435378,0,2月17日 17:23,想您啦，再来看看您，刚刚在外婆家吃饭，真好啊        ,
1813,Dxxxx3906,6322435378,3,2月16日 23:50,想您了，来看看您，有点想哭，不知道该怎么办，应该都会好的吧        ,
1814,Dxxxx3906,6322435378,1,2月11日 18:54,除夕快乐 李医生 新年又来了[心]        ,
1815,由于则学,6323918378,3,8月13日 15:17,文亮医生，今天我看到江西老师发建议性意见被拘留15天，不知为啥又想起了你，真的很想念你        ,
1816,不争53735,6332004774,10,今天 00:14,李医生！！！！今天我23岁了！！！！今年我真是接受了很多很多的失败，考试接连失利，自我怀疑自我否定，有过迷茫失落抱怨难过愧疚，但是从来没有放弃过。我一直在路上，有什么我做不到！希望你在那边可以送给我点好运气。接下来的挑战我们一起面对啊！        ,
1817,不争53735,6332004774,2,3月16日 00:23,李医生，最近心情很不好，一闭眼想到还有这么多事没做就很焦虑 毕设，竞赛，考证，各种材料 想要一件一件的搞完，可是越干越干不完啊👊🏻，还有对未来生活的焦虑，不知道您是否也有这些烦恼呢？        ,
1818,小熊餅干爱吃小熊軟糖,6338277934,2,7月19日 10:06,李医生 今天早起给小朋友们上课了        ,
1819,LLL-Ehl,6340457562,0,今天 08:40,早晨起来也在下雨，也得拖着疲惫的身体来上课，祝您节日快乐呀[爱你]        ,
1820,9__Songs,6342900470,3,8月7日 01:37,立秋了，这个我期盼很久的东京的夏天也结束了。中国乒乓球队从未让人失望过[泪]        ,
1821,9__Songs,6342900470,1,8月5日 12:13,中午吃了蘑菇和土豆，不太好吃[笑cry]今晚乒乓球女团明晚男团，加油啊🙏🙏        ,
1822,9__Songs,6342900470,1,8月4日 12:22,最近疫情又好严重。唉        ,
1823,9__Songs,6342900470,2,7月23日 02:08,今天对世界格外失望，做完学校要求的心理自测量表一点也开心不起来，我好糟糕啊。        ,
1824,9__Songs,6342900470,3,6月4日 10:15,在听院前教育，讲到你了，一直没有忘记。        ,
1825,9__Songs,6342900470,0,5月29日 02:07,哎……今天胃突然不舒服，吐到现在……        ,
1826,9__Songs,6342900470,0,2月11日 20:22,看春晚了李医生[抱一抱]        ,
1827,ReDbuff_,6352521660,1,7月22日 00:21,后天考科目三啦 希望一次过 哈哈哈哈[心]        ,
1828,天菁冬子,6352970412,2,8月16日 22:44,李医生，快开学了我不想开学[悲伤]        ,
1829,天菁冬子,6352970412,1,8月1日 08:32,李医生早上好，八月了，你在那边过得还好吗[失望]        ,
1830,天菁冬子,6352970412,1,7月15日 00:14,李医生，谢谢你，真的好想你，多希望你还活着[泪][失望]        ,
1831,天菁冬子,6352970412,2,7月15日 00:13,李医生&nbsp;&nbsp;今天看了中国医生一直在想你[泪][泪]以后我也要当名医生&nbsp;&nbsp;像你一样&nbsp;&nbsp;疫情已经过去一年半了&nbsp;&nbsp;好可惜呀你没能看到建党一百周年仪式[失望]晚安李医生&nbsp;&nbsp;未来一定会越来越好[ok]        ,
1832,Sliver-Light,6358411831,1,8月9日 15:09,李医生 很久没来了 在备考二战 听课听到No man is an island 就想到您了[泪]&nbsp;&nbsp;Never send to know for whom the bell tolls. It tolls for them[泪]        ,
1833,Ms凯瑟琳1999,6363032309,0,8月17日 21:57,刚刚听民法课 老师讲到你的事例 李医生你好棒啊[悲伤][悲伤][悲伤]        ,
1834,简单姑娘honey,6372694493,0,8月16日 14:11,愿之前的不顺都是为了这一次的绽放        ,
1835,简单姑娘honey,6372694493,2,8月12日 18:01,李医生，我最近好烦心啊，但是我相信坚持会有收获的是吧，加油加油        ,
1836,简单姑娘honey,6372694493,1,8月12日 11:50,前面的不顺都是为了之后做铺垫吗，但愿是，即使不顺我也要加油        ,
1837,简单姑娘honey,6372694493,1,8月8日 14:01,乾坤未定，你我皆黑马，愿努力有收获        ,
1838,简单姑娘honey,6372694493,1,8月6日 05:38,李医生早上好，我晚上睡不着早上醒的还挺早，结果来临之前总是如此紧张，愿一切顺顺利利        ,
1839,简单姑娘honey,6372694493,2,8月5日 21:05,李医生晚上好呀，快要出成绩啦，好激动，来这里和您说说话，希望我可以通过啊        ,
1840,简单姑娘honey,6372694493,3,8月3日 18:57,这一次我一定会成的吧，加油        ,
1841,简单姑娘honey,6372694493,2,8月3日 18:57,我来了，晚上好呀，有的人给我的感觉总是在看我笑话一样，为什么呢，为什么不可以发自真心的说一句，祝我好呢，不能吧，因为他们不好也不想让你好，我会越来越好，祝我成功呀！        ,
1842,简单姑娘honey,6372694493,0,7月17日 23:01,是不是我喜欢的人，到最后都是所谓的坏人啊，其实我感觉到了，这件事应该就是他，是他的风格，可是心里为什么那么难受啊，甚至觉得可以原谅，什么是正确，什么是错误，这由谁来界定，太难啦，不管了不管了        ,
1843,智妮团团,6377471910,1,7月25日 06:09,事业编差0.15分，是不是我真的不是吃这碗饭的命        ,
1844,智妮团团,6377471910,0,7月24日 22:53,李医生，我考事业编了，好不容易进面试了，但是被逆袭了，而且总分就差0.15        ,
1845,焦了_liao,6379179632,0,7月22日 12:25,李医生，中午好！我查到录取情况了！        ,
1846,唐纳德的妙妙屋,6394001241,0,8月9日 19:20,让我考上吧，让我们在一起吧        ,
1847,c07sy,6420706118,0,7月23日 17:39,李医生，来看看你啦！最近我情绪好低落啊呜呜呜，考试也没考好[泪]        ,
1848,你所谓的未知,6443019236,1,7月20日 03:16,李老师，何时才能在没有黑暗的地方相见        ,
1849,你所谓的未知,6443019236,2,7月18日 02:41,李老师，电影没有你，我不会看的        ,
1850,你所谓的未知,6443019236,0,7月1日 00:38,李老师！节日快乐        ,
1851,你所谓的未知,6443019236,0,6月17日 08:49,李医生，人做出的选择不能后悔，对吗？我希望我不再去后悔……        ,
1852,你所谓的未知,6443019236,0,6月4日 13:21,李医生，我今天参加饭局了，我讨厌饭局。        ,
1853,你所谓的未知,6443019236,0,6月2日 11:31,中午好李老师！        ,
1854,你所谓的未知,6443019236,10,5月31日 19:10,李老师，每次看你的评论区都忍不住想哭，不为别的，而是感觉大家都知道，是什么连接着彼此，又使我们在此相遇……        ,
1855,你所谓的未知,6443019236,5,5月31日 18:22,李医生，我快毕业了，感受步入社会前最后的小憩，我内心有个决定，希望未来我不会后悔。        ,
1856,桑菊桔梗枝,6454859386,1,8月8日 18:47,李老师，我又来啦！想你[心]        ,
1857,桑菊桔梗枝,6454859386,0,3月31日 22:54,最难忘的两个陌生人，一个是杨文医生，一个就是你了        ,
1858,川中祭酒先生,6460482152,1,7月21日 12:59,我看了中国医生了，谢谢你，小亮老师        ,
1859,lulu_diary,6463479317,0,8月7日 21:22,李医生，疫情真的好令人沮丧，暑假毕业旅行都没有了，我真的好想出去玩儿[泪]        ,
1860,lulu_diary,6463479317,6,6月19日 10:47,李医生，我要毕业啦，好久不见，来看看您        ,
1861,lulu_diary,6463479317,0,5月24日 12:32,[鲜花][白蜡烛]        ,
1862,lulu_diary,6463479317,0,4月18日 16:54,李医生，今天天气特别好，春天来了[微风]        ,
1863,lulu_diary,6463479317,0,4月12日 12:40,我又来看您了[鲜花]        ,
1864,lulu_diary,6463479317,0,4月4日 11:45,李医生，您还好吗？[紫金草]        ,
1865,lulu_diary,6463479317,0,3月24日 07:26,早安，好久没有看您了[太阳]        ,
1866,lulu_diary,6463479317,1,3月12日 17:27,李医生，好久不见，今天来看看您，我在准备复试呢，任何事，只要坚持下去一定不会太坏，祝福我吧。        ,
1867,华某人li,6466253032,1,8月5日 08:24,明天考科二了，希望一把过[心]        ,
1868,汽配城你四十几,6472986451,4,8月18日 01:19,李哥，你还在的话相信你一定是站在阿富汗人民这一边的，晚安        ,
1869,汽配城你四十几,6472986451,6,8月18日 01:11,评论区真的是人间众生相[泪][泪][泪][泪][泪][泪]        ,
1870,汽配城你四十几,6472986451,1,8月17日 19:43,李哥，他们开始怀念以前那个灰暗的时期了，这个世界到底怎么了，真的值得吗？        ,
1871,汽配城你四十几,6472986451,9,8月15日 23:31,当直言不被允许，所以我被迫学会了阴阳怪气。 当批判不被允许，所以我被迫学会了高声赞美。 当沉默不被允许，所以我被迫学会了享受狂欢。 当诗词不被允许，所以我被迫学会了酒精和草。 当只存在一个声音，那那声音必然是错的。        ,
1872,C老师瘦瘦瘦,6478580881,1,7月22日 14:23,文亮哥，今天成绩出来了，没考上。今年年底生完二胎，明年继续。我会加油的        ,
1873,C老师瘦瘦瘦,6478580881,1,7月20日 11:16,文亮哥，希望最近能听到一些正能量的新闻，最近的瓜真的是让人愤怒+痛心。也希望自己最近能收到好消息        ,
1874,C老师瘦瘦瘦,6478580881,0,7月18日 12:39,文亮哥，这几天在等成绩，太期望能回到孩子身边工作了，如果结果如愿我会加倍努力工作，如果结果不能如愿，我也会加倍看书，一定会回来        ,
1875,C老师瘦瘦瘦,6478580881,0,7月14日 13:05,文亮哥，突然想到自己考试时错了几道不该错的题很自责[泪]我还抱最后一丝希望        ,
1876,又是美好的一天x,6484502810,2,8月13日 00:46,听说今天会有流星雨！应该很好看吧，常听说过但是没见过。最近作业又开始画不完了，这次月考的成绩真的很不好，一直画不好真的好难过啊😫        ,
1877,·M宣M·,6487871479,0,8月3日 01:22,疫情又来了，希望不会影响到开学😞        ,
1878,这就是个用蛮力的事情,6488801059,2,7月28日 23:47,有很多不公，但大家起码生命还在。李医生，你还好吗？想你，使我平静。        ,
1879,这就是个用蛮力的事情,6488801059,3,7月22日 21:20,好久没来了，当然是又有了新的思考。想你。        ,
1880,这就是个用蛮力的事情,6488801059,0,5月14日 11:26,2020会成为动力的[心]        ,
1881,这就是个用蛮力的事情,6488801059,0,4月27日 23:51,晚安，我会加油的        ,
1882,这就是个用蛮力的事情,6488801059,0,4月26日 20:31,2021.4.26.20.31        ,
1883,格渡舟不辞_,6490389767,0,8月6日 21:49,疫情原因开学又回来了，正在写作业[打call]        ,
1884,格渡舟不辞_,6490389767,1,7月29日 18:15,八月一号就要开学啦，开学新气象（呜呜呜呜不想开学，奥运会下午绝了，女单男单乒乓球和混羽毛球都预定冠军啦耶耶耶        ,
1885,格渡舟不辞_,6490389767,0,5月1日 17:49,用了五年的手机，六月份终于要换新的了，到时候用新手机给你聊天！        ,
1886,格渡舟不辞_,6490389767,0,5月1日 17:47,五一快乐！五一快乐！五一快乐！        ,
1887,格渡舟不辞_,6490389767,6,2月18日 10:56,李先生我今天下午去上学，虽然很不想离开家，但总得长大啊        ,
1888,一般路过珙同学,6499329143,12,7月26日 15:44,下午好李医生，我被临床医学专业录取了，希望许多年以后也能一直怀揣着初心走下去[拳头]        ,
1889,爱火焰蓝的美小护,6500750584,0,8月9日 00:10,李老师，早安        ,
1890,KaworitomoniKai,6506256086,0,今天 10:17,医师节快乐        ,
1891,KaworitomoniKai,6506256086,5,8月18日 09:53,李医生 我考上了        ,
1892,小房子乖乖乖,6516195736,1,7月21日 14:22,李老师 保佑正义打败邪恶        ,
1893,小房子乖乖乖,6516195736,0,7月2日 08:26,早安        ,
1894,小房子乖乖乖,6516195736,0,6月28日 09:41,文亮老师 我最近心中的灯 灭了 我好悲伤        ,
1895,小房子乖乖乖,6516195736,1,6月14日 09:29,李先生 端午安康 你说人这一辈子什么才值得追求        ,
1896,小房子乖乖乖,6516195736,0,6月13日 11:04,李先生 端午安康        ,
1897,小房子乖乖乖,6516195736,0,6月6日 10:25,李先生        ,
1898,小房子乖乖乖,6516195736,0,5月20日 00:47,情人节快乐        ,
1899,第一张照片耶,6516212603,3,8月10日 19:32,李医生 你好呀 这是第一次跟你留言。现在疫情反复，不知道郑州能不能按时开学， 希望明年我可以上岸！ 一定可以的！        ,
1900,云飘半程,6518057933,1,7月17日 21:29,甘肃三支一扶考完了，我也完了。        ,
1901,云飘半程,6518057933,0,6月14日 08:35,哥，端午安康&nbsp;&nbsp;记得吃粽子        ,
1902,云飘半程,6518057933,3,6月9日 23:36,哥，我在很努力的去实现想去基层工作的路上可能会失败但是我不后悔，失败可能就是我自己不够格吧。        ,
1903,云飘半程,6518057933,1,6月5日 16:41,哥哥，每次来都是倒苦水你是不是开始烦了，一遍看着我的几次想要放弃为中华民族伟大复兴添砖加瓦，有看着我一遍又一遍的重拾书籍。考试不知道啥时候考，但是要记的东西超级超级多，还有些医学知识得记，哥，要不这样吧今晚你来找我给我讲讲医学知识呗。        ,
1904,云飘半程,6518057933,7,6月2日 18:46,哥哥我要考三支一扶了我想去基层工作想让自己的人生不一样我想为了祖国的人民服务我想为振兴乡村添砖加瓦还有就是这样离家近我们都在长大父母在一点点老去离家近点也方便去照顾他们我在备考刚刚刷课刷到关于你们的新闻题看到了你的名字你们真的真的超级超级棒很偶然        ,
1905,你个木呐呐,6533399737,0,7月18日 21:08,李医生，我专升本考上了        ,
1906,ZERO柴,6533584546,2,7月18日 15:10,宁波工程学院，希望公道在人心        ,
1907,ZERO柴,6533584546,0,5月31日 19:51,什么时候可以结束呢        ,
1908,磷磷磷磷光,6574020582,1,今天 10:18,全力诅咒遇见过的坏人和他们的的家人都得新冠再遭遇意外然后早早死掉        ,
1909,磷磷磷磷光,6574020582,1,今天 10:15,想想你又觉得自己的事情不算什么 现在有钱有闲就好        ,
1910,磷磷磷磷光,6574020582,1,8月18日 14:08,每次我做出来的菜都是别人勉强吃下去 而且难看 行吧我自己都尴尬        ,
1911,磷磷磷磷光,6574020582,0,8月18日 14:07,有毛病才买压缩饼干呢 你跟有四套房还捡垃圾的老太太有啥区别？        ,
1912,磷磷磷磷光,6574020582,0,8月18日 14:07,我认真做那么多细致的旅游攻略还不是为了你啊 那是你想去的地方又不是我想去的 我的付出谁也看不到 谁也不会夸我 全都嫌弃我 老子罢工了        ,
1913,磷磷磷磷光,6574020582,0,8月18日 14:05,可别你自己做饭了反过来怪我不照顾你        ,
1914,磷磷磷磷光,6574020582,0,8月18日 14:05,买菜和外卖都不乐意 我做的菜又难吃 网上的菜谱你全都不屑 你到底要怎样啊        ,
1915,磷磷磷磷光,6574020582,0,8月18日 14:04,你要吃米饭怎么不提前说啊 谁教我的吃多少拿多少啊 难道我还有错了        ,
1916,磷磷磷磷光,6574020582,0,8月17日 10:06,人不犯我 我不犯人 谁叫她先招我        ,
1917,磷磷磷磷光,6574020582,0,8月17日 10:05,幸亏上班的时候告诉了刘爱华我好几套房 幸亏幸亏啊 现在我去提醒提醒她吧        ,
1918,磷磷磷磷光,6574020582,0,8月17日 10:03,你们两个不专业的人也能开教育机构补课机构吗 要点脸吧刘爱华 以为自己开公司了不起啊 还跟我说你有本事也开公司 不好意思啊 我是包租婆 现在疫情之下你失业了！！！！但我还能收房租哈哈哈哈哈        ,
1919,磷磷磷磷光,6574020582,0,8月17日 09:58,资本家给我死 说什么我已经去十几个国家了 同时往底层员工脸上喷烟 你丫活够了是吧 我还没活够呢        ,
1920,磷磷磷磷光,6574020582,0,8月17日 09:56,他们的报应来了 那几个培训机构的 母婴 补课 哈哈哈哈哈哈        ,
1921,磷磷磷磷光,6574020582,1,8月16日 21:01,巫师3啥时降价啊！！！！快啊！！！！ARK又被一只破龙给搞死了整天提心吊胆的气得我卸载了！！！！！        ,
1922,磷磷磷磷光,6574020582,1,8月16日 20:55,为啥那么多人身材焦虑 我巴不得自己胖点 只要别三高就行 胖点有脂肪护着肚子就不痛经了 也不怕冷了 还有很大的力气搬东西 别人一看也不敢欺负你 因为可以打架 瘦有什么好的 为了别人眼光活着没意义 自己才是最重要的        ,
1923,磷磷磷磷光,6574020582,1,8月14日 17:42,[馋嘴][爱你]可以和正常的人一样就很开心啦        ,
1924,磷磷磷磷光,6574020582,1,8月11日 17:23,再也不买谷子了 还是游戏好玩 为啥没早入steam坑呢        ,
1925,磷磷磷磷光,6574020582,1,8月11日 09:06,这日子过得真慢        ,
1926,磷磷磷磷光,6574020582,1,8月10日 16:27,终于正常上了次厕所[打call][打call][打call]        ,
